observation_id,gbifID,decimalLatitude,decimalLongitude,bdticm,bldfie,cecsol,clyppt,orcdrc,phihox,sltppt,sndppt
1105137288,1105137288,44.58281,6.96962,2746,1130,24,10,72,58,36,53
1105147528,1105147528,44.31752,6.8255,2265,1141,21,12,96,56,40,49
1105196341,1105196341,44.81684,4.96081,1994,1422,15,24,18,73,40,36
1105198073,1105198073,44.72899,4.83142,1645,1324,16,26,23,67,41,33
1105203586,1105203586,43.70437,6.28788,2377,1333,20,27,26,76,35,38
1105204357,1105204357,45.79378,5.63942,1722,1292,20,22,21,67,44,34
1105209262,1105209262,43.79046,6.41717,1410,1206,22,25,50,67,40,34
1105216953,1105216953,44.63453,5.08059,1823,1365,18,28,20,74,39,33
1105217573,1105217573,44.89948,5.34387,1791,1044,24,25,57,60,39,36
1105218550,1105218550,43.79428,6.29306,1630,1205,21,24,36,67,38,38
1105221549,1105221549,45.98218,5.26076,2077,1351,15,21,21,63,40,39
1105223386,1105223386,44.27215,5.19263,1227,1332,20,28,30,74,40,31
1105231627,1105231627,45.08454,5.09734,2017,1392,16,25,18,73,39,36
1105231832,1105231832,46.23046,6.17984,,,,,,,,
1105235772,1105235772,44.81453,5.08726,1340,1232,19,30,32,63,40,31
1105240137,1105240137,44.80948,5.34012,2154,1254,20,22,35,65,39,39
1105241169,1105241169,44.35097,5.69772,1949,1247,24,26,36,71,40,35
1105241838,1105241838,46.52938,4.89194,2285,1343,17,26,34,62,43,32
1105242800,1105242800,44.61096,6.08851,3243,1203,21,20,40,63,38,42
1105242878,1105242878,45.87746,5.90144,2383,1245,24,25,32,63,39,36
1105257695,1105257695,46.22676,6.30948,2087,1317,18,22,31,60,43,35
1105264461,1105264461,44.88763,5.85026,1487,1221,20,23,40,65,38,39
1105267594,1105267594,44.25787,5.81862,2738,1322,19,25,30,68,38,37
1105279633,1105279633,45.85071,6.80287,,,,,,,,
1105282127,1105282127,45.86305,6.41665,2118,1086,29,17,96,57,40,44
1105282212,1105282212,45.32327,6.38352,1537,1032,24,15,61,60,36,50
1105287663,1105287663,45.62213,5.24607,1964,1383,16,24,18,66,45,31
1105289932,1105289932,44.79088,6.09839,2129,1122,19,12,57,59,35,53
1105304784,1105304784,44.33382,6.32443,2237,1121,22,17,42,65,35,48
1105305914,1105305914,45.41323,6.389,489,968,31,11,81,55,36,53
1105321479,1105321479,44.96344,6.36179,,,,,,,,
1105321972,1105321972,44.371,4.69432,2157,1402,16,26,18,76,39,35
1105323355,1105323355,44.70438,5.9673,2394,1111,24,19,52,65,39,41
1105334583,1105334583,45.06426,5.98639,2240,1149,25,19,85,64,36,46
1105339304,1105339304,45.42752,5.87795,1313,1134,20,25,41,60,38,37
1105341689,1105341689,45.53694,4.98626,1934,1386,14,19,21,58,42,38
1105344079,1105344079,46.03487,6.68618,1305,902,30,15,103,51,41,44
1105357727,1105357727,45.16076,5.73685,2301,1364,17,21,21,71,38,41
1105370135,1105370135,45.44211,5.23879,1777,1340,14,21,24,61,42,36
1105370819,1105370819,45.62462,5.11779,1654,1393,16,24,16,66,43,33
1105371831,1105371831,44.99685,4.96711,1570,1404,17,24,18,71,42,35
1105413252,1105413252,46.32043,6.18507,2669,1373,17,21,21,64,38,41
1105418676,1105418676,45.90128,4.74136,2307,1437,15,21,15,68,48,31
1105432848,1105432848,44.41989,6.45521,2159,1233,18,15,49,62,35,50
1105446929,1105446929,43.78649,6.54127,2212,1299,19,23,27,68,35,42
1105448017,1105448017,44.15011,6.4388,2588,1126,18,18,58,66,35,47
1105448725,1105448725,44.26958,5.31785,1638,1291,21,31,25,73,40,29
1105478334,1105478334,44.35956,5.32153,1414,1350,18,25,20,76,39,35
1105478662,1105478662,44.6815,6.7239,1789,1072,25,20,52,65,33,47
1105481863,1105481863,46.24955,5.40166,1988,1286,21,30,30,62,44,26
1105495276,1105495276,43.98476,5.92984,2757,1425,16,23,15,74,39,38
1105504175,1105504175,44.23603,6.56933,922,1098,25,12,64,60,32,56
1105507735,1105507735,44.32181,6.70026,2109,1091,39,16,43,64,37,48
1105519059,1105519059,44.23189,6.69439,1236,1043,21,14,78,53,32,54
1105519083,1105519083,44.4929,6.9633,2141,1179,20,16,60,58,37,47
1105520561,1105520561,44.15766,6.18899,2581,1169,21,24,30,69,42,34
1105526075,1105526075,43.97027,6.42795,1747,1216,20,22,35,65,39,40
1105531274,1105531274,44.06019,6.43337,1972,1246,19,21,31,64,38,41
1105556043,1105556043,44.14198,6.68855,1848,1024,20,12,64,58,34,54
1105561571,1105561571,44.04781,6.80737,2080,1254,22,25,31,68,39,37
1105566673,1105566673,44.77143,6.72986,1805,1150,20,15,41,61,35,50
1105570482,1105570482,44.52101,6.08359,2284,1318,19,24,27,70,41,35
1105586057,1105586057,44.85703,6.86228,394,1163,26,12,77,57,36,51
1105587150,1105587150,44.69732,6.21957,1615,1130,26,14,48,62,38,48
1105587845,1105587845,44.67272,6.97596,2170,1117,26,13,89,57,37,50
1105591396,1105591396,44.66812,7.10195,1432,1031,31,12,87,60,35,53
1105601223,1105601223,44.7671,6.8561,2102,1115,16,12,46,60,34,54
1105608998,1105608998,44.86136,6.73584,1501,1172,19,10,70,60,32,58
1105629459,1105629459,46.02617,6.94444,1606,1069,22,14,55,54,40,46
1105631113,1105631113,46.06068,5.78167,1809,1291,19,23,23,66,45,32
1105643878,1105643878,45.21675,6.88719,1874,1138,29,11,44,60,38,52
1105644861,1105644861,45.94065,6.80909,1335,1011,27,11,82,53,33,56
1105647225,1105647225,45.94492,6.68016,2038,1027,29,21,61,57,34,45
1105681751,1105681751,43.8015,6.04478,1538,1356,18,24,24,73,38,38
1105718922,1105718922,44.90208,5.21725,961,1029,21,28,46,59,40,32
1105724813,1105724813,45.43948,5.36665,1858,1357,17,20,21,65,48,32
1105731340,1105731340,45.52949,5.37049,1871,1296,14,21,22,61,44,35
1105733510,1105733510,44.99208,5.22081,1303,1123,20,23,54,57,43,33
1105735813,1105735813,46.26139,4.75281,2412,1392,16,22,16,63,43,34
1105736081,1105736081,46.14742,5.91571,1768,1292,16,24,26,66,44,32
1105737344,1105737344,46.08134,4.74707,2211,1385,16,25,16,65,41,34
1105740118,1105740118,45.61949,5.37434,2074,1313,18,21,28,63,45,34
1105742021,1105742021,44.89081,5.72368,2169,1151,23,27,38,63,35,39
1105748325,1105748325,44.98672,5.47446,1230,1042,26,20,50,57,38,42
1105757488,1105757488,44.88431,5.97682,2843,1061,18,14,83,61,32,54
1105760630,1105760630,45.33069,6.12844,1350,1013,20,12,59,52,36,51
1105764362,1105764362,45.33419,6.00088,1496,1224,28,23,47,60,39,37
1105769532,1105769532,44.62088,5.71064,2269,1236,25,23,39,68,39,39
1105771189,1105771189,46.42956,5.40958,1581,1248,20,30,39,62,43,27
1105779527,1105779527,44.16464,5.93911,2158,1340,21,26,30,69,40,35
1105779762,1105779762,45.70379,5.63513,2139,1273,22,26,29,64,40,34
1105779982,1105779982,45.33754,5.87329,888,1000,31,18,63,57,37,44
1105801509,1105801509,45.07078,5.73244,2038,1277,19,20,22,65,38,42
1106899348,1106899348,49.15381,2.52025,1768,1393,12,16,14,59,26,58
1106903213,1106903213,50.04893,1.95385,1441,1411,16,22,12,69,52,26
1106907173,1106907173,50.31703,1.80807,1858,1415,14,20,16,69,56,24
1106921878,1106921878,50.13603,1.67258,1504,1383,17,20,17,65,40,39
1106930588,1106930588,50.32182,2.50917,2072,1443,15,19,14,73,60,21
1106931864,1106931864,49.50002,1.13692,1293,1310,14,18,22,58,51,31
1106932380,1106932380,50.85965,2.36215,2146,1467,15,20,8,72,48,32
1106932430,1106932430,50.77106,2.64627,1340,1435,15,18,8,62,51,30
1106932560,1106932560,50.59111,2.50654,2160,1442,17,25,9,73,49,26
1106932708,1106932708,50.95048,2.64499,2341,1489,15,19,6,70,46,36
1106934321,1106934321,49.40044,0.58941,1765,1381,15,21,20,67,56,23
1106935097,1106935097,49.86329,1.40168,1227,1327,17,24,19,67,60,17
1106935269,1106935269,49.75974,0.57248,1522,1392,14,20,15,70,60,20
1106935573,1106935573,50.1408,3.76855,1319,1367,28,23,19,64,64,13
1106935770,1106935770,49.32234,1.28089,1528,1264,15,17,23,55,51,32
1106936001,1106936001,49.14258,1.28686,1383,1417,14,18,16,68,58,23
1106936315,1106936315,49.23043,1.14664,1408,1346,13,19,15,54,45,35
1106937823,1106937823,49.14445,1.42387,,,,,,,,
1106938195,1106938195,49.49295,0.72311,1316,1332,11,12,20,52,36,52
1106939467,1106939467,49.86503,1.54063,2038,1368,16,20,13,72,62,18
1106941095,1106941095,49.57114,0.16662,1673,1371,15,21,15,68,57,21
1106941106,1106941106,49.49546,0.86104,1683,1386,14,20,16,66,57,23
1106941297,1106941297,49.48133,0.17156,2138,1380,22,23,26,74,39,37
1106942096,1106942096,49.7752,1.54319,1515,1334,20,23,23,70,60,17
1106942745,1106942745,49.04101,0.60611,1606,1392,16,21,22,68,60,19
1106942879,1106942879,49.3106,0.59361,1391,1329,16,21,18,62,53,25
1106943513,1106943513,49.77678,1.68191,1843,1325,18,24,23,68,52,25
1106943594,1106943594,49.22074,0.59779,1455,1380,15,20,22,63,55,24
1106943636,1106943636,49.76952,1.1271,1213,1302,17,21,24,57,53,26
1106943732,1106943732,49.69073,3.90031,1785,1408,15,27,13,75,58,15
1106943903,1106943903,49.30778,0.45619,1268,1388,16,21,14,67,57,21
1106944012,1106944012,50.04291,1.39603,1191,1406,15,24,17,64,40,36
1106944412,1106944412,49.77157,1.26579,1487,1290,15,19,20,58,55,26
1106946190,1106946190,49.96023,3.90508,1198,1411,13,19,16,65,60,21
1106946502,1106946502,48.95377,0.74673,1719,1373,15,22,17,61,50,28
1106947017,1106947017,48.86388,0.75062,1184,1366,14,20,28,61,54,26
1106947250,1106947250,49.76731,0.98843,1648,1394,15,19,13,72,62,19
1106947800,1106947800,49.86139,1.26274,1213,1325,18,23,24,64,55,22
1106947814,1106947814,48.86124,0.61438,1724,1343,15,20,25,66,58,22
1106948502,1106948502,48.95113,0.61025,1640,1351,14,21,26,69,60,20
1106949342,1106949342,49.84954,0.56821,,,,,,,,
1106949558,1106949558,49.85934,1.12381,1277,1360,15,22,13,69,61,18
1106949571,1106949571,49.85712,0.98489,1478,1388,14,21,13,72,56,23
1106951221,1106951221,49.95484,1.53806,1593,1324,17,23,31,64,51,26
1106951277,1106951277,49.13088,0.60196,1249,1334,14,15,25,54,41,45
1106953218,1106953218,49.51195,3.75915,1481,1341,15,24,17,65,51,25
1106953534,1106953534,49.87215,3.6255,1783,1410,15,24,12,73,67,9
1106956633,1106956633,50.051,3.7672,1426,1348,15,22,21,60,61,17
1106957738,1106957738,49.86803,4.18144,1678,1391,17,26,17,73,61,12
1106958474,1106958474,49.96197,3.62661,1338,1419,16,21,12,72,64,15
1106960083,1106960083,49.78294,3.48565,1643,1448,14,23,11,76,60,17
1106960977,1106960977,49.87041,3.90348,1376,1410,14,18,17,69,63,18
1106962726,1106962726,49.42208,3.75783,1240,1383,15,20,17,61,54,27
1106964264,1106964264,49.78057,3.9019,1400,1404,16,22,14,66,56,21
1106965623,1106965623,49.77947,4.04063,1814,1385,16,24,11,72,61,15
1106968436,1106968436,49.87135,3.7645,1488,1418,15,21,12,70,65,14
1106971048,1106971048,49.96118,3.76584,1492,1340,16,23,16,62,64,14
1106974547,1106974547,49.87357,3.2085,2222,1457,13,22,10,74,61,16
1106975684,1106975684,49.9634,3.20887,1785,1443,14,24,11,74,70,6
1106977193,1106977193,49.68836,4.1773,1283,1411,16,25,17,74,61,14
1106978591,1106978591,49.69388,3.20777,1141,1432,15,19,13,69,55,26
1106981156,1106981156,49.59977,4.03699,1782,1433,17,28,15,74,57,15
1106981420,1106981420,49.7782,4.17937,1768,1329,16,23,26,63,56,20
1106982081,1106982081,49.95912,4.0443,1487,1318,17,22,30,60,60,18
1106984309,1106984309,49.78231,3.6244,2268,1416,16,23,18,74,57,20
1106984753,1106984753,49.96261,3.48736,1922,1446,14,21,10,74,68,11
1106986784,1106986784,49.78152,3.76315,1775,1454,13,22,12,73,67,11
1106989570,1106989570,49.8693,4.04247,1537,1377,16,23,26,63,58,19
1106990252,1106990252,49.96308,3.34812,1863,1440,15,21,10,71,62,16
1106990701,1106990701,49.68962,4.03881,1721,1433,17,28,13,72,60,12
1106990804,1106990804,50.0529,3.34873,1926,1419,14,19,11,73,71,9
1106991879,1106991879,49.87278,3.48651,2242,1431,15,24,14,74,61,15
1106996010,1106996010,49.60402,3.20741,2181,1438,16,16,13,64,34,50
1106996529,1106996529,49.69309,3.4848,1809,1443,14,19,10,69,51,31
1106997887,1106997887,49.95785,1.81648,1490,1398,17,21,17,70,53,26
1107002095,1107002095,49.42208,2.24217,1825,1415,15,23,11,75,64,13
1107002283,1107002283,49.33126,2.10596,2199,1393,19,24,15,74,59,16
1107003635,1107003635,50.3156,1.66787,1576,1327,17,16,42,63,29,55
1107004144,1107004144,49.78373,3.20814,1546,1402,15,19,59,70,40,40
1107004701,1107004701,50.13874,1.952,1325,1414,16,22,13,71,62,16
1107007318,1107007318,50.13746,1.81229,1641,1447,15,17,11,70,55,27
1107009425,1107009425,50.04766,1.81439,1611,1371,16,20,14,63,48,33
1107010690,1107010690,49.42114,2.1044,2085,1405,15,21,26,67,43,36
1107011171,1107011171,50.22725,1.81018,1339,1295,14,16,28,58,41,43
1107012513,1107012513,49.78389,3.06938,2043,1452,17,23,14,74,58,19
1107013475,1107013475,49.24372,2.51942,1860,1418,15,20,15,62,38,42
1107016417,1107016417,49.78341,3.3469,1913,1449,16,21,11,72,61,18
1107016640,1107016640,49.15428,2.65732,1795,1322,12,13,19,50,24,62
1107018662,1107018662,50.04624,1.67493,2000,1408,15,20,10,71,60,21
1107018673,1107018673,49.95643,1.67726,1915,1388,17,19,15,65,57,24
1107019545,1107019545,49.33361,2.51858,1695,1355,13,18,15,53,44,38
1107021784,1107021784,49.87325,3.34751,1984,1443,16,24,11,74,66,10
1107022177,1107022177,50.22582,1.67023,1471,1396,17,22,13,71,45,33
1107023405,1107023405,49.24418,2.65672,2153,1399,15,22,12,73,59,19
1107025266,1107025266,50.314,1.52767,,,,,,,,
1107025427,1107025427,49.87215,2.3745,2137,1470,14,22,11,72,50,28
1107025459,1107025459,49.78231,2.3756,1543,1368,16,20,20,67,52,28
1107027764,1107027764,49.87041,2.09652,1769,1451,16,23,10,72,68,9
1107028975,1107028975,50.22423,1.53028,,,,,,,,
1107029091,1107029091,49.78152,2.23685,2099,1398,15,22,13,70,58,21
1107032815,1107032815,50.41207,2.64878,1878,1428,13,20,11,70,70,9
1107033846,1107033846,50.22853,1.95014,2696,1423,16,20,16,73,60,20
1107037592,1107037592,50.67459,1.65834,1352,1394,16,21,17,67,48,32
1107038832,1107038832,50.04465,1.53547,2018,1401,15,20,14,71,61,19
1107045308,1107045308,50.32229,2.64941,1787,1446,15,23,11,74,66,11
1107049605,1107049605,50.4068,1.80595,1953,1421,13,18,10,73,65,18
1107053064,1107053064,50.49991,2.22597,1559,1386,16,21,21,69,61,18
1107054044,1107054044,50.32261,2.78964,1763,1448,16,24,13,73,62,13
1107054745,1107054745,50.22853,4.04986,1274,1423,14,21,13,65,62,16
1107057716,1107057716,50.13874,4.048,1203,1348,14,21,27,54,59,20
1107060009,1107060009,50.41239,2.78927,1645,1436,14,19,11,66,43,38
1107061082,1107061082,50.40808,1.94641,1507,1361,14,17,15,59,43,40
1107061102,1107061102,50.67844,2.08197,1796,1388,16,23,18,69,64,13
1107062074,1107062074,49.57429,0.30472,1822,1397,16,19,11,70,62,18
1107062358,1107062358,49.66709,0.43836,1660,1384,14,17,19,68,65,18
1107063128,1107063128,50.50135,3.49258,1386,1390,12,16,13,60,30,54
1107063141,1107063141,49.58011,0.58098,1697,1368,15,19,18,68,61,20
1107063167,1107063167,49.58278,0.71913,1715,1366,14,19,9,66,59,21
1107063299,1107063299,49.6726,0.71513,1817,1380,15,18,15,70,66,16
1107063313,1107063313,49.66095,0.16165,1112,1221,17,20,45,61,44,36
1107064606,1107064606,50.23298,3.06999,1786,1445,16,20,10,74,60,20
1107065741,1107065741,49.57728,0.44284,1753,1400,16,21,12,69,56,22
1107066368,1107066368,49.56784,0.02853,,,,,,,,
1107067924,1107067924,50.41207,3.35122,1559,1411,14,14,11,57,31,56
1107067946,1107067946,50.05004,3.90667,1921,1286,19,26,26,61,55,19
1107068481,1107068481,50.50183,3.35184,1538,1451,17,18,10,67,49,32
1107068762,1107068762,49.75074,0.15667,,,,,,,,
1107071359,1107071359,50.41255,3.07024,1710,1448,15,13,9,65,38,50
1107072804,1107072804,49.60371,3.34568,1389,1364,12,15,20,52,45,39
1107073021,1107073021,49.13837,1.01286,1275,1390,13,15,26,57,46,38
1107073095,1107073095,49.48745,0.44731,1449,1344,14,20,20,61,51,29
1107073420,1107073420,49.31326,0.73104,1559,1342,13,19,18,67,54,27
1107073718,1107073718,49.31811,1.00594,1347,1287,17,21,43,57,47,32
1107074698,1107074698,49.5853,0.85729,1837,1371,14,19,12,70,66,16
1107075423,1107075423,49.22824,1.00941,1518,1398,15,20,16,65,56,23
1107076295,1107076295,49.84669,0.42934,,,,,,,,
1107078328,1107078328,49.7539,0.29525,,,,,,,,
1107079067,1107079067,49.31576,0.86848,1588,1405,15,20,14,68,57,24
1107079259,1107079259,49.47803,0.03372,,,,,,,,
1107079540,1107079540,49.40311,0.72708,1548,1369,14,18,15,62,55,28
1107081498,1107081498,49.41016,1.14017,1652,1343,13,18,19,61,49,33
1107089871,1107089871,49.51337,3.4831,1948,1397,14,16,12,64,49,35
1107091809,1107091809,49.6026,3.62222,2088,1451,14,22,12,75,53,26
1107092437,1107092437,49.69246,3.62331,1889,1454,14,20,14,70,48,32
1107092547,1107092547,49.51101,3.89717,2479,1421,15,25,13,75,48,27
1107092799,1107092799,49.60087,3.89874,2034,1445,14,23,12,74,51,27
1107098029,1107098029,49.60323,3.48395,1471,1351,13,20,15,62,51,29
1107098592,1107098592,49.42286,3.62005,1679,1360,16,23,15,69,47,29
1107100158,1107100158,49.51384,3.34508,1707,1416,16,22,13,67,52,26
1107100530,1107100530,49.42396,3.34447,1772,1445,13,22,11,73,63,15
1107103316,1107103316,49.69167,3.76181,2365,1442,16,22,12,76,55,22
1107104011,1107104011,49.60182,3.76048,1944,1440,17,22,11,74,54,24
1107106763,1107106763,49.33408,3.34387,1679,1380,16,21,14,68,54,25
1107109055,1107109055,49.51415,3.20705,1836,1406,16,20,13,67,43,37
1107109415,1107109415,49.51274,3.62113,1508,1379,13,14,13,54,41,45
1107112869,1107112869,49.68694,1.68422,2615,1354,17,21,27,68,64,15
1107113816,1107113816,49.68537,1.54575,1303,1380,15,21,17,63,58,21
1107116225,1107116225,49.68174,1.26883,1287,1300,16,18,32,59,47,35
1107116447,1107116447,48.87288,1.29573,1609,1384,15,15,19,59,45,40
1107116968,1107116968,48.96466,1.42932,1799,1369,13,19,15,60,47,34
1107118130,1107118130,48.95859,1.01973,1328,1367,14,17,25,62,55,28
1107118741,1107118741,48.87475,1.43203,2090,1408,18,24,10,73,57,19
1107119028,1107119028,49.41738,1.69111,1293,1405,14,23,13,67,59,18
1107120136,1107120136,48.78297,1.29867,1857,1405,15,21,16,67,65,14
1107121443,1107121443,49.05066,1.15306,1420,1399,15,16,16,61,49,35
1107123743,1107123743,49.05269,1.28982,2158,1404,17,23,19,70,50,27
1107126223,1107126223,49.67749,0.99195,1514,1339,16,20,17,68,58,22
1107129004,1107129004,49.49782,0.99897,1159,1380,16,21,17,68,59,20
1107129450,1107129450,48.96279,1.29278,2407,1418,15,18,14,69,65,17
1107136356,1107136356,49.50394,1.41285,1281,1290,16,20,24,56,54,26
1107137502,1107137502,49.3275,1.69339,1716,1401,17,24,14,73,64,12
1107138119,1107138119,49.50567,1.55083,1583,1287,14,21,33,58,50,29
1107138741,1107138741,49.41408,1.41562,1281,1309,13,19,19,58,52,28
1107139546,1107139546,49.50206,1.27488,2022,1376,15,18,13,71,65,17
1107141577,1107141577,49.32421,1.41838,1627,1422,15,19,13,69,67,15
1107142538,1107142538,50.59159,2.64753,1887,1433,16,22,12,71,41,37
1107142555,1107142555,50.67603,1.79954,1175,1327,13,20,20,60,53,27
1107142995,1107142995,48.86869,1.02315,1710,1372,14,19,20,66,60,22
1107143414,1107143414,48.96077,1.15625,2112,1416,14,17,16,68,57,26
1107147992,1107147992,49.58986,1.13366,1189,1335,15,21,15,68,60,18
1107151277,1107151277,49.40562,0.86477,1730,1333,16,20,24,63,38,42
1107152536,1107152536,48.68655,0.89415,1756,1418,14,17,16,67,64,18
1107152949,1107152949,49.2259,0.87219,2184,1378,14,19,17,70,62,19
1107154166,1107154166,48.77878,1.02656,1630,1402,14,19,15,64,58,23
1107154673,1107154673,48.77646,0.89052,1977,1378,13,18,21,68,61,22
1107155874,1107155874,49.68364,1.40728,2014,1383,17,21,13,74,62,16
1107157123,1107157123,48.77398,0.7545,1480,1402,15,20,12,68,63,17
1107157796,1107157796,48.78095,1.16261,1850,1399,13,19,15,64,50,31
1107159101,1107159101,48.87086,1.15943,2227,1400,14,18,14,69,66,16
1107159799,1107159799,48.68407,0.75836,1513,1376,13,21,19,64,61,18
1107160854,1107160854,48.68887,1.02995,2531,1385,14,19,27,66,56,24
1107162139,1107162139,49.13353,0.73891,1302,1342,17,23,14,65,48,30
1107163443,1107163443,49.14055,1.14985,1559,1313,12,16,22,54,45,38
1107167858,1107167858,49.04615,0.87956,2377,1390,16,20,27,71,62,18
1107170582,1107170582,49.04848,1.0163,1992,1386,14,20,15,70,60,20
1107173399,1107173399,49.50865,1.82682,1532,1407,16,23,16,71,61,16
1107174198,1107174198,49.59379,1.41007,2538,1275,15,21,18,64,57,21
1107174697,1107174697,49.2234,0.73498,1101,1285,15,21,24,58,51,28
1107175245,1107175245,49.32891,1.83091,1617,1411,14,23,14,70,60,17
1107175945,1107175945,48.86636,0.88688,1059,1283,15,15,25,49,48,37
1107177950,1107177950,49.23762,1.69566,1692,1343,17,20,15,65,45,35
1107179385,1107179385,49.59191,1.27186,1896,1345,16,17,15,70,63,20
1107181059,1107181059,49.6797,1.13039,1561,1325,15,20,23,62,48,32
1107181614,1107181614,49.23606,1.55839,1405,1390,15,21,16,62,50,29
1107182769,1107182769,50.94854,2.21901,1937,1448,20,26,12,77,45,29
1107183445,1107183445,50.85675,1.93695,1744,1394,16,22,13,69,53,24
1107183635,1107183635,50.32038,3.77128,1326,1453,15,23,12,66,67,11
1107183752,1107183752,48.95626,0.88323,1125,1338,14,17,29,49,54,29
1107184781,1107184781,50.32118,2.36894,1548,1426,13,18,16,71,59,23
1107188286,1107188286,49.04365,0.74283,1308,1335,14,19,22,52,52,29
1107188454,1107188454,50.49352,1.52243,,,,,,,,
1107191494,1107191494,50.41255,2.92976,1985,1434,14,20,10,65,38,42
1107191495,1107191495,49.58766,0.99547,1230,1346,15,21,16,66,60,20
1107192392,1107192392,50.31703,4.19193,1445,1423,13,21,12,69,63,16
1107192742,1107192742,50.94516,1.79307,1866,1429,21,25,16,75,41,34
1107193426,1107193426,50.77138,2.78776,1375,1466,16,20,8,64,53,28
1107195886,1107195886,50.50231,2.92963,1801,1438,16,23,11,71,50,27
